danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_uri,name,mode_major,mode_minor
0.279,0.454,2,-7.733,0.0316,0.395,0.0,0.198,0.216,150.661,4,6lTTzSk1hRrxp4VMwXBp2l,My Way,1,0
0.39,0.433,5,-7.519,0.0329,0.666,0.0,0.133,0.26,76.709,4,4beDjVImBfBTSaFM7dKNEy,My Kind Of Town,1,0
0.451,0.931,9,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,1jJci4qxiYcOHhQR247rEU,Kids,1,0
0.852,0.498,11,-7.983,0.246,0.0261,0.0,0.0421,0.934,135.99,4,3nVDOYBJpdCkRR6r1DbZum,Wedding Crashers,0,1
0.837,0.492,0,-7.792,0.354,0.371,0.0401,0.102,0.417,85.951,4,2Th9BGKvfZG8bKQSACitwG,It's Strange (feat. K.Flay),1,0
0.585,0.491,9,-10.083,0.222,0.169,0.000317,0.5,0.343,90.196,4,5mLcaGVV89H58FWJ677E6K,Worry,0,1
0.758,0.46,10,-8.067,0.415,0.257,0.0,0.128,0.706,92.057,4,7pqWbzEcQOahkdDeTQJSUP,2 Rocking Chairs,1,0
0.607,0.569,5,-6.438,0.413,0.523,1.05e-05,0.0845,0.289,119.446,3,1TCSh3FmB3Hhi5KeyHr7l3,Jim Morrison,1,0
0.743,0.648,0,-5.116,0.296,0.317,0.0,0.402,0.688,85.933,4,0WGIBojlsV9GT4A5xwjkE4,Eyes To The Sky,1,0
0.75,0.797,3,-5.097,0.133,0.292,0.0,0.376,0.637,133.974,4,51x3XywvkwlEBCzunhWoc8,Waves Of Loneliness,1,0
0.43,0.598,7,-6.797,0.338,0.0643,1.02e-06,0.245,0.495,175.573,4,1NWmp48T5k0JyPguEjQWeN,For The Dreamers,0,1
0.799,0.502,6,-6.999,0.0792,0.503,3.93e-06,0.143,0.819,97.018,4,2XPNF1bC6w4HQUn8QPMsyn,While You Count Sheep,1,0
0.611,0.565,0,-5.843,0.178,0.249,0.0,0.149,0.578,173.875,4,0yBylQ4liLmENeK82vnHOb,Don't Ask Cuz I Don't Know,1,0
0.667,0.873,10,-5.605,0.314,0.124,0.0,0.0725,0.799,81.052,4,7xTY3rJMgj0nh6OOPHgsLw,Freaks And Geeks,1,0
0.735,0.665,5,-5.933,0.0819,0.129,0.0,0.0803,0.593,102.018,4,2JXNOtb0ANe6MzgRYDQG2J,Morning In America,1,0
0.538,0.538,0,-6.601,0.164,0.302,0.0,0.121,0.389,153.958,4,6ej9jEXBeQI7PTbx68KHfi,Hand Of God - Outro,0,1
0.516,0.672,1,-4.491,0.238,0.00734,1.21e-06,0.155,0.297,86.001,4,3YQXkAqmNFWfUFlL3HgMbS,New York Soul - Pt. ii,0,1
0.488,0.319,5,-8.519,0.031,0.686,2.6e-05,0.117,0.195,142.164,3,711WfDztCZpnmJg7Uvwod3,No Hard Feelings,1,0
0.873,0.568,11,-7.264,0.198,0.148,0.0,0.0789,0.159,131.076,4,5B3I6RdYli0nmeS5IR4CcB,Movin' Too Fast,1,0
0.767,0.869,10,-3.87,0.0645,0.276,0.0,0.413,0.474,125.007,4,2LOkdHHNKdEx24cQELBaD8,Open It Up,0,1
0.874,0.703,5,-6.017,0.0685,0.0455,0.0,0.166,0.344,143.039,4,2664gDzsUz6oHnSFyfKjcq,Crown the Kings,0,1
0.788,0.689,11,-5.617,0.319,0.327,0.0,0.114,0.766,90.527,4,6XMYnm4OTEysN8blzqiCL9,Ain't No Man,1,0
0.424,0.264,2,-9.984,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,4,7CEV9VwA8XO9wwxTXgYKvY,I And Love And You,1,0
0.589,0.487,7,-6.904,0.0294,0.414,0.0,0.223,0.668,125.92,4,3xz0ooN5NrLeaHUmq7J0Og,Salvation Song,1,0
0.549,0.107,0,-16.147,0.0844,0.957,0.0,0.111,0.307,74.63,4,5smPViFYtztTo7ww9gJXpD,I’m Yours,1,0
0.697,0.474,9,-6.663,0.0351,0.603,0.0,0.11,0.249,127.907,4,0rFOs9paloAvEtzwDX1Kmc,Bubbly,1,0
0.766,0.5,1,-7.626,0.152,0.419,0.0,0.108,0.495,107.045,4,32xx0fAv3CIeGmNaWTHvEF,Heebiejeebies - Bonus,1,0
0.665,0.526,0,-6.668,0.16,0.592,0.0,0.613,0.651,99.815,4,45oGS3iHeT2cvkihSP7KzK,Dakota,0,1
0.941,0.335,5,-10.179,0.505,0.17,0.0,0.262,0.707,120.041,4,5hTpBe8h35rJ67eAWHQsJx,Caroline,0,1
0.869,0.526,0,-5.766,0.111,0.139,0.0,0.119,0.217,128.997,4,4Hj5yNHgu2dyrnzRQN7Gld,Yellow,1,0
0.65,0.306,9,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,3SdTKo2uVsxFblQjpScoHy,Stand by Me,1,0
0.725,0.754,2,-5.056,0.285,0.109,0.0,0.238,0.589,156.107,4,1Y7dZA71sPTudGSumYGZs1,2006,0,1
0.769,0.511,6,-6.673,0.0609,0.885,0.000186,0.106,0.507,123.954,4,58nciIyr5vKpUJkUXXkxCq,Shot Down,1,0
0.656,0.804,8,-5.191,0.363,0.173,0.0,0.837,0.314,125.882,4,2WWruw7ul9N7eqoHELyMc2,The Beautiful & Damned,0,1
0.555,0.604,10,-6.552,0.295,0.0786,0.0,0.103,0.536,84.362,4,0EZL3sv66teJRAE4t1NLsQ,Eazy,1,0
0.422,0.827,2,-5.31,0.0445,0.000507,0.765,0.198,0.327,152.956,4,4PgJ0NUYaDDh659TW5mWBK,The Wolf,1,0
0.748,0.622,0,-4.518,0.225,0.252,0.0,0.112,0.667,91.77,4,48LwbDH7u5UMrsY3sjfjhe,Overwhelming,1,0
0.741,0.559,10,-7.775,0.03,0.00728,0.000971,0.21,0.466,101.999,4,5pvVAwQbuFoR7LkcicrKnk,Obsession (feat. Jon Bellion),1,0
0.54,0.54,9,-6.517,0.0539,0.0616,0.0,0.231,0.209,120.266,4,6pTDPaMcN5KSYD8hJ1uWId,Maybe IDK,1,0
0.571,0.354,3,-8.529,0.0534,0.334,0.0,0.179,0.36,141.502,4,2UiPa2Dc6w4EyWtDxP07UQ,Fashion,1,0
0.685,0.597,0,-4.828,0.19,0.226,0.00177,0.12,0.371,90.677,4,11P6ab6Sa2LDOjhiH0kpX7,He Is The Same,1,0
0.574,0.803,4,-3.17,0.186,0.102,4.15e-06,0.0861,0.647,97.967,4,2FK1qmw8XNBqUe5CcgTVnE,Guillotine,0,1
0.591,0.94,11,-4.341,0.0522,0.00391,0.0,0.383,0.676,100.043,4,44Ljlpy44mHvLJxcYUvTK0,Chocolate,1,0
0.611,0.684,7,-6.485,0.0607,0.00387,0.0,0.047,0.43,91.072,4,2V1jR8mxrYCD9nXaem1tMz,Come Hang Out,0,1
0.668,0.718,1,-4.736,0.0605,0.0165,0.0,0.104,0.345,91.993,4,4fINc8dnfcz7AdhFYVA4i7,It Girl,0,1
0.677,0.942,11,-6.105,0.16,0.124,0.0132,0.0819,0.598,173.991,4,3rsx3pDYM3a08O0Yu3Tq6V,Pretty Woman,0,1
0.674,0.661,7,-7.973,0.0619,0.128,2.03e-05,0.283,0.458,95.966,4,0Kd2IhGYGYrOATgOOnDBzI,Kuch To Hua Hai,1,0
0.776,0.792,7,-5.619,0.18,0.167,1.96e-06,0.13,0.588,102.988,4,1GRs8RdHkzQKjogpRPzDvv,"Deewana Hai Dekho (From ""Kabhi Khushi Kabhie Gham"")",1,0
0.365,0.407,5,-10.352,0.0424,0.752,0.00129,0.212,0.464,149.161,4,4uXShFWajd1PTQzlW3P4jj,Kabhi Alvida Naa Kehna,1,0
0.532,0.529,0,-8.402,0.0352,0.334,0.000144,0.078,0.295,81.989,4,251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,1,0
0.584,0.556,5,-8.98,0.0514,0.362,2.9e-05,0.13,0.517,103.739,4,26q5bMeoH7C2K3Xye5QKnH,"Main Jahaan Rahoon (From ""Namastey London"")",1,0
0.721,0.65,0,-6.95,0.136,0.0115,0.000137,0.34,0.391,130.491,5,7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,0,1
0.507,0.568,2,-10.229,0.0483,0.625,5.98e-05,0.069,0.781,154.883,4,2UtsLJy1O0OFkCgjJGPGfe,Tujhe Yaad Na Meri Aayee,1,0
0.703,0.666,7,-8.901,0.0356,0.587,5.11e-06,0.0924,0.943,98.214,4,5yDC62x6y5vZc32PzULCeU,Saajanji Ghar Aaye,0,1
0.547,0.554,7,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,4,4RixtPhUXlci9ad4qIMj23,Kuch Kuch Hota Hai,1,0
0.7,0.687,2,-9.292,0.0504,0.503,1.2e-05,0.057,0.815,136.028,4,5L9fLNHSj5SuGvJRljdWJb,Koi Mil Gaya,1,0
0.513,0.25,5,-9.376,0.0367,0.913,0.0,0.117,0.351,74.103,4,44n97yHySt0Z9rqPaXgjCK,Sorry,0,1
0.55,0.874,1,-3.954,0.136,0.0957,0.0,0.0618,0.476,117.926,4,2zRiYzBzeabQQ16BK3c6jk,Heaven In Hiding,0,1
0.385,0.604,1,-11.423,0.0928,0.399,3.62e-05,0.0408,0.819,82.441,4,6ympcyaxDY2wMmiCAsOEko,Ab Tere Dil Mein To,0,1
0.477,0.981,4,-3.396,0.306,0.07,3.17e-05,0.648,0.502,163.999,4,3mMcONXl666919f7y6tA5j,Everywhere I Go (Kings and Queens),1,0
0.496,0.947,0,-3.614,0.0553,0.000334,0.000104,0.326,0.672,144.977,4,7v5diXMK49b2ccZeBI90KN,Istanbul,1,0
0.453,0.881,7,-3.654,0.0463,0.0231,0.0,0.165,0.492,140.033,4,1FPu90QMa3YjuuRbbnswh9,Color Green,1,0
0.413,0.953,2,-3.247,0.15,0.00111,0.0,0.453,0.58,169.966,4,4hCY2Ojd6Gqylqd4G1yACB,Pretend We're in a Movie,1,0
0.69,0.943,9,-2.423,0.133,0.0448,0.0,0.161,0.628,107.997,4,78ZWccucCkimtJs1oHh38v,50 Feet Tall,0,1
0.476,0.969,6,-2.696,0.122,0.000646,0.0,0.148,0.703,149.931,4,1Nh3lQFZsnyCmFPCK93avB,Girl Crush,1,0
0.667,0.72,9,-7.026,0.11,0.351,4.26e-06,0.138,0.242,101.964,4,6vJ0Fezf6Etha2C4H21FKO,Cool Girl,0,1
0.598,0.556,9,-6.008,0.0266,0.424,2.92e-05,0.113,0.198,104.012,4,34cGqCekSMUKiY0UUPGWEQ,If I Just Lay Here,1,0
0.587,0.299,8,-7.365,0.0263,0.779,0.0,0.123,0.356,94.992,3,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),1,0
0.439,0.681,0,-5.516,0.15,0.101,0.000232,0.395,0.3,168.082,4,7ER7vcy7u2ajg5IV45WBFw,Thunder / Young Dumb & Broke (with Khalid) - Medley,1,0
0.187,0.63,1,-14.586,0.175,0.731,0.0119,0.969,0.536,76.799,3,6PvXXPqnPWA3FCOumYMC9i,"Moonlight In Vermont - Live At The Sporting Club, Monte Carlo/1958",1,0
0.39,0.54,3,-14.697,0.126,0.822,1.17e-06,0.947,0.617,73.038,3,3b3cIJOxdljXrfz3a3ffgK,"I Get A Kick Out Of You - Live At The Sporting Club, Monte Carlo/1958",0,1
0.448,0.632,11,-11.992,0.253,0.843,0.0,0.87,0.717,48.176,3,4ofdK1DnJMVs9t7OMBedgP,"Come Fly With Me - Live At The Sporting Club, Monte Carlo/1958",1,0
0.459,0.623,1,-4.45,0.0489,0.352,0.0,0.131,0.205,126.018,4,2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo),1,0
0.469,0.38,2,-9.144,0.0268,0.605,0.0,0.108,0.182,152.919,3,3cZN7WvYk8efaoXqxT70Qf,Typhoon,1,0
0.609,0.534,2,-9.558,0.0252,0.529,0.0195,0.273,0.432,95.75,4,7ELEklhfQQpVy3tXOZZDVp,Every Little Thing,1,0
0.57,0.623,9,-8.032,0.0317,0.0226,0.0,0.0874,0.658,106.006,4,4Bb6iHmBCGiN8dr9nok9Sw,Guns Out,1,0
0.264,0.303,7,-14.986,0.0422,0.762,0.0221,0.137,0.183,88.254,4,79bV0vhZVznsoUpq6A2lNq,Islands,0,1
0.26,0.879,9,-8.282,0.0497,0.00384,0.0,0.32,0.302,127.675,4,6Fkao0pV5wc6l90gdKhbVo,St. Walker,0,1
0.478,0.708,9,-7.718,0.0436,0.0199,0.0361,0.109,0.194,109.986,4,7igZ6W4e6PWt9pSfCGomV1,Garands,1,0
0.564,0.775,9,-8.48,0.0381,0.124,5.52e-06,0.119,0.545,142.994,4,7ddpKbRpi9XM6xAUoS9nbm,Your Side,1,0
0.413,0.833,0,-7.982,0.0445,0.107,4.58e-06,0.447,0.402,111.772,4,06XgZxvOfwqYOJOMheyRML,Strings,1,0
0.5,0.7,11,-6.941,0.0324,0.00461,0.0,0.317,0.425,122.363,4,1VUFqqt2dJuskWldkcq5Ri,12 Fingers,1,0
0.348,0.467,7,-9.168,0.031,0.185,0.000398,0.0759,0.0565,119.648,4,5xJzQ5EatJMWXB5pCeDdsI,God Made Man,1,0
0.534,0.721,11,-7.307,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,3,4Tfe8Uu9faFdWRiZbpvpXd,Cough Syrup,0,1
0.377,0.903,8,-6.423,0.0739,0.00764,9.74e-05,0.109,0.353,195.909,3,7qJbIkYXr3MxW8HKT0MfHT,I Got,1,0
0.488,0.909,10,-6.591,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,4,0bfY17lNbEp2Wnw6YipXQB,My Body,1,0
0.515,0.87,7,-3.651,0.0588,0.0107,0.0,0.0679,0.435,92.043,4,6YUVY9hQSUnBve3MBRw1wd,Fall Into These Arms,1,0
0.433,0.949,7,-4.395,0.151,8.25e-05,0.0,0.0572,0.429,84.864,4,67MudlrE6QB0cpjuVMbgSH,Goodbye Copenhagen,1,0
0.602,0.91,4,-4.9,0.0403,0.0073,6.7e-06,0.265,0.826,94.01,4,6OAjBZZVEr88WpbeajpKvF,Give Me Hope,1,0
0.39,0.716,4,-5.702,0.0327,0.015,0.0,0.159,0.437,171.882,4,6eemPcEyvaxp7gDhDtY8HT,Stuck On You,1,0
0.583,0.719,6,-5.643,0.035,0.00184,0.0356,0.0919,0.299,123.999,4,3ym8RPF4EQPqtW0v8G44BT,Tonight You're Perfect,1,0
0.515,0.686,0,-6.258,0.0929,0.00324,0.505,0.0647,0.148,140.013,4,63yesoRJgXT5QALryYFV0X,Boy,1,0
0.67,0.585,6,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,4,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,0,1
0.675,0.751,0,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,1,0
0.603,0.952,6,-3.699,0.0947,0.00189,0.000445,0.317,0.588,133.97,4,573latfTMO7SpGtStVrQx5,Harlem,1,0
0.415,0.11,1,-14.901,0.0388,0.951,0.00236,0.0962,0.234,81.876,4,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,1,0
0.399,0.673,0,-5.506,0.0509,0.584,2.44e-05,0.118,0.285,142.255,5,2XRCxFtPqSsnY94jZCFuYu,From Eden,1,0
0.765,0.687,2,-7.773,0.111,0.279,0.0,0.195,0.345,104.03,4,1v5ed9okXVpln4m7C3CoPs,Flava,1,0
0.674,0.664,9,-6.021,0.0906,0.0107,0.0,0.275,0.451,154.039,4,1ckxFDBKrcepE6pDmayXzP,Future Swag,1,0
0.816,0.488,8,-6.223,0.38,0.0479,0.0,0.156,0.218,132.125,4,1yKLa9X63tBfvLojNOw9y8,Harambe,1,0
0.909,0.554,5,-8.592,0.375,0.0144,0.0,0.0765,0.628,139.029,4,52UcrN2ODBurPrrDdNHNye,2 Cups Stuffed,1,0
0.521,0.77,8,-5.204,0.495,0.443,0.0,0.204,0.421,81.05,4,3eRu1vN9EBHm9DqzYpjCp3,Big Dusty,1,0
0.536,0.869,5,-5.224,0.183,0.44,0.0,0.748,0.902,88.733,1,0njNxlyVEyz0zdYi5Q6I8l,Piece of Mind,0,1
0.707,0.526,3,-7.513,0.203,0.0176,0.00012,0.112,0.0746,139.975,4,35gDUOhgx0usvu8OqVsMnU,Jodye,1,0
0.607,0.519,2,-8.78,0.269,0.283,0.0,0.676,0.441,129.546,4,5oJ6pSfpV5HH9QBeXyNMjJ,Suddenly,1,0
0.794,0.82,11,-5.214,0.152,0.315,0.0,0.531,0.793,140.042,4,40H5libEZWrbkc8HTlXGbt,Fashion Killa,1,0
0.817,0.587,2,-6.502,0.108,0.052,0.00165,0.185,0.352,140.062,4,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),1,0
0.731,0.794,0,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,4,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),0,1
0.821,0.529,10,-5.66,0.176,0.569,0.0,0.0978,0.146,140.032,4,62IqYFTACCZ37IKnbbTejy,Rich Ass Junkie,1,0
0.719,0.822,7,-7.212,0.167,0.211,0.0,0.0716,0.215,98.0,4,3GQla5qAYylqEoVmzyxvJC,Celebrate (feat. Young Thug),0,1
0.619,0.673,4,-9.454,0.477,0.137,0.0,0.199,0.402,111.249,4,4CAy0rl7iHnF2iD9I8xkEM,I Do This (feat. Young Thug & Mozzy),0,1
0.793,0.531,9,-8.498,0.128,0.0356,9.47e-06,0.0905,0.339,129.946,4,3zxIAOrkLc3QwhmtgQuQId,e.z. (feat. Machine Gun Kelly),0,1
0.837,0.579,2,-5.866,0.249,0.0561,0.0,0.127,0.279,140.035,4,0l5bnKBjioHVnITImm513F,Double (feat. Offset),1,0
0.592,0.64,5,-5.963,0.0309,9.48e-05,0.0651,0.124,0.135,112.034,4,3kl0x96aqexH75Xukmz2Mo,Scary Love,0,1
0.813,0.808,2,-5.541,0.286,0.00693,0.0,0.133,0.547,181.993,4,4fndbjoz1qJyK6JcLdKfzm,Stir Fry,1,0
0.765,0.733,4,-3.518,0.165,0.00186,0.0,0.297,0.495,133.966,4,7J6bnDDitOwfelaJNixHhL,Modern Slavery,0,1
0.668,0.844,1,-4.151,0.0956,0.00389,0.00879,0.119,0.33,159.108,4,628Ueb4sRiXApObhcU9iPU,Black & Chinese,1,0
0.818,0.651,2,-4.328,0.148,0.00119,0.0,0.104,0.156,146.015,4,4vwfOiyWxXeEdx4ejAJgdx,Eye 2 Eye,1,0
0.868,0.657,8,-4.853,0.113,0.0158,0.0,0.0995,0.436,162.865,4,7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches,1,0
0.793,0.574,5,-3.513,0.0435,0.011,0.0,0.156,0.0601,136.982,4,5vuiHi3QYbwcm1OKJOYnrf,Huncho Jack,0,1
0.866,0.647,1,-3.675,0.0545,0.00899,0.0,0.0967,0.0801,150.058,4,7foypmc7KZyU716Yv63BPe,Saint,1,0
0.756,0.896,5,-0.777,0.0424,0.324,5.05e-05,0.309,0.575,135.058,4,4RgoqOBE34Q6zZj8K7RUAx,Go,0,1
0.774,0.529,5,-4.479,0.0531,0.0678,0.0,0.0814,0.225,138.071,4,6urLjX35oXXRYtcH1b3dCh,Dubai Shit,0,1
0.771,0.596,11,-4.086,0.0413,0.0379,0.0,0.169,0.0746,135.01,4,7JGyxh8G8QZnu4AMJuCqlj,Saint Laurent Mask,1,0
0.86,0.799,2,-2.446,0.149,0.0532,2.54e-05,0.369,0.491,140.005,4,7CWiWkccuRRdrmaW6AjVEf,How U Feel,1,0
0.756,0.757,1,-2.969,0.0772,0.0547,0.0,0.211,0.284,140.069,4,11cCVYamncF0ezwjj1irQ0,Where U From,1,0
0.745,0.686,8,-4.567,0.0478,0.00304,4.92e-05,0.317,0.164,107.022,4,2hIFuoXhzcZGvmdtSE35lc,Best Man,1,0
0.259,0.473,5,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,4,74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,1,0
0.437,0.363,5,-9.187,0.0283,0.369,0.0,0.178,0.52,87.333,4,2cI7j96n1rfv4RNKuri4or,Summer Wind,0,1
0.589,0.369,5,-8.678,0.0321,0.855,0.0,0.352,0.529,132.953,4,0shGCs5AkhwJIgUb0SSz2B,The Way You Look Tonight,0,1
0.398,0.486,8,-11.857,0.0587,0.688,0.0,0.367,0.429,89.5,4,2BY0v7Myq08wMB3606FTie,The Good Life,1,0
0.219,0.269,3,-11.962,0.0293,0.898,1.95e-06,0.335,0.2,94.463,3,3SLnfly0Z93QwOPIf11mbP,Moonlight Serenade,1,0
0.257,0.338,4,-12.902,0.0357,0.736,0.0,0.252,0.544,207.356,4,4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,1,0
0.257,0.349,7,-9.368,0.0294,0.748,0.000117,0.255,0.136,54.641,4,5DQb9RujSIrseeZqkyyMu6,All My Tomorrows,0,1
0.454,0.353,1,-10.27,0.0263,0.824,0.0,0.101,0.496,99.921,4,6Fwcm2VWjJuiaHXu462fbe,A Baby Just Like You,1,0
0.603,0.256,7,-12.938,0.0356,0.559,2.28e-06,0.186,0.666,121.65,4,6mDFj7jzdPeYAlPfTAzF8h,It's A Wonderful World,1,0
0.507,0.31,5,-11.07,0.0558,0.529,0.0,0.0832,0.699,140.381,4,0sWL3LP3i23g7F72Gn2xH0,Ain't She Sweet,0,1
0.713,0.419,1,-9.72,0.0334,0.351,0.0,0.12,0.893,122.717,4,5CicxugWsHMtmyOwXi9N5B,"Yes Sir, That’s My Baby",1,0
0.806,0.515,1,-10.025,0.27,0.138,0.0,0.113,0.499,76.93,4,1SZTrrXXJktxnv4DAN5CdT,chirpin',1,0
0.646,0.748,5,-5.591,0.276,0.171,0.0,0.119,0.705,149.648,4,2UwUPY774nUkUCdlRmsm7H,throwback (feat. Saba) (feat. Saba),1,0
0.757,0.748,8,-5.794,0.473,0.17,0.0,0.0759,0.693,90.052,4,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),0,1
0.656,0.564,1,-8.925,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,4,3wAI7MIQtTgwcRmwchPZBc,Go Legend (& Metro Boomin),0,1
0.811,0.656,5,-6.349,0.193,0.0277,0.0,0.132,0.405,155.918,4,0kN8aoF74sj0UCFwMQoIBK,Mediterranean,0,1
0.904,0.706,11,-3.393,0.169,0.0328,1.12e-06,0.163,0.103,94.002,4,6Eoz2eZzrDV0AhzJxfqkFg,We The Ones,0,1
0.787,0.585,4,-5.869,0.378,0.104,0.0,0.32,0.069,142.038,4,5oQcHjTtkSjN86G48voIO6,Hellcat,0,1
0.76,0.524,1,-7.67,0.0323,0.0542,0.5,0.112,0.112,119.603,4,1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,0,1
0.687,0.783,6,-4.44,0.0386,0.162,1.35e-05,0.114,0.443,129.964,4,3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,1,0
0.456,0.692,2,-5.095,0.0485,0.447,0.0,0.587,0.57,112.796,4,7lLTj7unQKZ8Kb8biJlgEF,That's Life,1,0
0.582,0.0766,0,-12.544,0.0603,0.866,0.00394,0.091,0.274,70.443,4,1UH4viviUjZnS9aWgPGrk0,La vie en rose - Single Version,1,0
0.549,0.169,9,-13.433,0.0779,0.918,0.0,0.159,0.36,79.318,4,5MjAGtm2ihbBK9G30ZN3Ju,Dream A Little Dream Of Me,0,1
0.746,0.647,8,-6.388,0.052,0.007,0.0,0.156,0.196,112.015,3,53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),1,0
0.384,0.705,1,-7.99,0.254,0.0271,0.00681,0.316,0.266,83.601,4,6LotTSj4ATgXgke2ktLC1O,"No Hearts, No Love (& Metro Boomin)",1,0
0.677,0.623,2,-7.544,0.193,0.0287,8.88e-05,0.147,0.512,157.011,4,4GvhvCrqxhpyMBUzwdDC0T,Reason (& Metro Boomin),1,0
0.576,0.448,2,-11.382,0.319,0.336,8.41e-05,0.129,0.13,77.113,4,5bq7cr4wjs9LaK7V7onc5F,In Tune (& Metro Boomin),1,0
0.508,0.496,1,-9.514,0.348,0.184,0.0,0.333,0.237,147.007,4,6Vur2D5ks3pdAZqqmLIeab,Savage Time (& Metro Boomin),1,0
0.49,0.44,10,-7.76,0.353,0.00806,0.00103,0.186,0.091,173.095,4,7DuvVy7JfFgXwWlVzyyPys,Pull Up N Wreck (& Metro Boomin),1,0
0.664,0.552,7,-10.479,0.306,0.425,0.0,0.0757,0.763,99.721,4,7dHui7yOhsoj7HdWSuJTW7,Who's Stopping Me (& Metro Boomin),1,0
0.657,0.579,7,-10.463,0.275,0.123,0.0,0.102,0.146,84.985,4,42XnD59SFcomCJu55EPhqJ,Big Bidness (& Metro Boomin),0,1
0.72,0.639,3,-5.382,0.206,0.452,0.0,0.095,0.644,101.005,4,4ccv9Mfcsc3MpaSi9h9tH6,Whatever You On,0,1
0.641,0.564,4,-8.006,0.406,0.397,0.0,0.179,0.523,86.636,3,6uJmfWyFMLGCjvvRF5mpG9,King TROUP,0,1
0.589,0.731,2,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,4,3YU6vJbjYUG0tiJyXf9x5V,Him & I,1,0
0.459,0.48,6,-10.52,0.0934,0.655,7.63e-06,0.213,0.563,81.961,4,2xMJO5moDdbQdf975VUjOW,"Roop Tera Mastana - From ""Aradhana""",1,0
0.536,0.721,10,-6.44,0.386,0.062,0.0,0.824,0.393,117.139,5,61QSuw5VlC0LTS8WMO356g,All The Way Up,0,1
0.74,0.831,1,-3.828,0.0423,0.089,0.0,0.0837,0.357,91.026,4,1gV0hgMNdpSWeW7ZjSUKnX,Afterhours feat. Diplo & Nina Sky,1,0
0.58,0.953,5,-3.856,0.0614,0.00261,0.0,0.218,0.673,103.041,4,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,1,0
0.54,0.874,10,-6.099,0.0706,0.781,0.000311,0.323,0.969,166.54,4,2XGHdmjsumZRkaL8LhBb1e,Johnny B. Goode - Single Version,1,0
0.605,0.544,2,-11.37,0.0682,0.823,0.00579,0.338,0.797,115.779,4,4EoUALVwY4i7U6uKRhk8hr,The Wanderer,1,0
0.566,0.534,5,-9.416,0.0409,0.713,0.0,0.0883,0.582,129.693,4,4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,0,1
0.526,0.774,5,-1.692,0.0459,0.715,0.0,0.437,0.715,131.715,4,1KLpjQFgubHI3GkAICCNH3,Dream Lover,1,0
0.443,0.533,7,-5.956,0.0473,0.429,3.66e-06,0.332,0.596,183.791,4,0efT4YKQLQx2YHbp6vgRX8,Someone New,1,0
0.379,0.879,1,-4.336,0.0363,0.0421,0.00435,0.146,0.375,102.021,4,60ZGteAEtPCnGE6zevgUcd,Mountain Sound,0,1
0.375,0.304,1,-14.52,0.0302,0.943,0.303,0.126,0.147,147.989,4,4fbvXwMTXPWaFyaMWUm9CR,Holocene,1,0
0.468,0.201,4,-17.024,0.0388,0.915,8.28e-05,0.0952,0.383,94.422,4,5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,1,0
0.625,0.535,9,-6.813,0.0577,0.108,0.0,0.747,0.129,129.931,4,3WNx4pJLzQgYapuBWS4mUG,Shooters,1,0
0.63,0.436,7,-10.218,0.433,0.172,0.0,0.429,0.691,145.066,4,445YTBOjx9kYThBepGA9au,Family Don't Matter (feat. Millie Go Lightly),1,0
0.442,0.684,6,-4.888,0.168,0.191,0.0,0.0725,0.218,170.862,4,02opp1cycqiFNDpLd2o1J3,Big Lie,0,1
